AU09_r_max,AU14_r_max,AU15_r_max,AU17_r_max,AU20_r_max,AU23_r_max,AU45_r_max,AU09_r_min,AU14_r_min,AU15_r_min,AU17_r_min,AU20_r_min,AU23_r_min,AU45_r_min,AU09_r_mean,AU14_r_mean,AU15_r_mean,AU17_r_mean,AU20_r_mean,AU23_r_mean,AU45_r_mean,AU09_r_sd,AU14_r_sd,AU15_r_sd,AU17_r_sd,AU20_r_sd,AU23_r_sd,AU45_r_sd,type
0.0,0.0,0.08,0.0,0.0,0.01,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012173913043478262,0.0,0.0,0.0002173913043478261,0.3771739130434783,0.0,0.0,0.0219000805151499,0.0,0.0,0.0014744195615489714,0.49148601446578205,neutral
0.0,0.0,0.06,0.0,0.0,0.14,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.010222222222222221,0.0,0.0,0.006,0.3784444444444444,0.0,0.0,0.01840070266554673,0.0,0.0,0.02368351939448804,0.0785075432263317,neutral
0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,2.0549999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.049497474683058214,neutral
0.0,0.0,0.03,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111111,0.0,0.0,0.0,0.35688888888888887,0.0,0.0,0.005318160234783104,0.0,0.0,0.0,0.6057370499956014,neutral
0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.016672726171199415,neutral
0.0,0.0,0.01,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022222222222222223,0.0,0.0,0.0,0.17044444444444445,0.0,0.0,0.0014907119849998601,0.0,0.0,0.0,0.5281526791802277,neutral
0.0,0.0,0.08,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035555555555555557,0.0,0.0,0.0,0.13933333333333334,0.0,0.0,0.014484404709824279,0.0,0.0,0.0,0.4799640138025502,neutral
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1537777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.4717052666505417,neutral
0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1802222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.471397771087071,neutral
0.0,0.0,0.01,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022222222222222223,0.0,0.0,0.0,0.002,0.0,0.0,0.0014907119849998601,0.0,0.0,0.0,0.01341640786499874,neutral
0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111111,0.0,0.0,0.0,0.0022222222222222222,0.0,0.0,0.007453559924999298,0.0,0.0,0.0,0.014907119849998596,neutral
0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.018512894768978532,0.0,0.0,0.0,0.0,neutral
0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.02425246004391757,0.0,0.0,0.0,0.0,neutral
0.0,0.0,0.03,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008888888888888889,0.0,0.0,0.0,0.21066666666666672,0.0,0.0,0.0046817936647391796,0.0,0.0,0.0,0.4613340339809008,neutral
0.0,0.73,0.06,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11422222222222224,0.0015555555555555555,0.0,0.0,0.0,0.48400000000000004,0.0,0.21332315316619452,0.009034166348709858,0.0,0.0,0.0,0.6284917009649518,neutral
